word,tfidf,label
atrocity,0.692562107324918,3
measure,0.5316743936976256,3
sanction,0.7105269896476473,3
worried,0.5834722521089435,3
perry,0.6112440944926387,3
via,0.4642818766754055,3
terrorist,0.46173136179192253,3
president,0.6636715379152149,3
leader,0.554452685398506,3
video,0.5893069275912792,3
protest,0.5818340505031765,3
wounded,0.6372256261530298,3
west,0.6383601873214826,3
coalition,0.7363496134390788,3
phone,0.7806110952870284,3
ordered,0.7988354434362466,3
rescuer,0.624587518073946,3
war,0.6717311001930266,3
first,0.5835372008327548,3
right,0.572220862998726,3
leader,0.554452685398506,3
agenda,0.5861090643626471,3
chemical,0.6297852074199806,3
regime,0.5819704508761487,3
remark,0.7147306181746823,3
super,0.7295691570805406,3
troop,0.6653113379131245,3
economist,0.7254420121317346,3
parliament,0.6457820388382518,3
donor,0.6265500583456092,3
minister,0.6303242916915519,3
spokesman,0.7937469028588393,3
social,0.5832507415706206,3
president,0.6636715379152149,3
white,0.6021460351377858,3
daughter,0.7816308086858831,3
talk,0.6306404456437381,3
could,0.5258157752637854,3
land,0.6251841629464243,3
give,0.48563266829864093,3
genocide,0.7019578238767257,3
mining,0.6442017083543222,3
import,0.6626699444462089,3
flagship,0.6868598189469522,3
macron,0.6776110506762167,3
missile,0.6805171443100172,3
show,0.6389850331558496,3
trump,0.6292792517470827,3
mass,0.6352728530974489,3
pen,0.6103780845442606,3
unite,0.7265910780022343,3
president,0.6636715379152149,3
marked,0.584150689527682,3
war,0.6717311001930266,3
snooker,0.6788874770109518,3
spell,0.41647258321373287,3
knew,0.5544363751680429,3
mark,0.6434655185771596,3
presidency,0.653006584919959,3
enter,0.5468261463030677,3
position,0.5919953691892402,3
sanction,0.7105269896476473,3
democracy,0.51223367643394,3
north,0.6364897905454359,3
speech,0.6528418267394857,3
intelligence,0.6679871153782285,3
sharp,0.6922779937676493,3
war,0.6717311001930266,3
terrorist,0.46173136179192253,3
bush,0.6965364096829755,3
diplomacy,0.6501828249207218,3
rally,0.7527813266551865,3
olena,0.7371293785772747,3
trump,0.6292792517470827,3
talk,0.6306404456437381,3
president,0.6636715379152149,3
president,0.6636715379152149,3
field,0.6046124677620293,3
anthem,0.7161375068091616,3
hungry,0.439785458815987,3
city,0.6660043147104997,3
east,0.570007412165724,3
hearing,0.5357488368471125,3
energy,0.6122678596184247,3
fringe,0.7972638543583718,3
speak,0.601676139051282,3
majority,0.6001992131616317,3
meant,0.5520985594263134,3
assembly,0.6478137097038328,3
mad,0.6516117079824911,3
visit,0.750199361823948,3
ride,0.8154383964878745,3
riot,0.7088481326758374,3
bill,0.5872551322093877,3
strike,0.6505274201164571,3
grab,0.42580112495344385,3
trump,0.6292792517470827,3
emission,0.7029276705204058,3
state,0.5631976068778103,3
equipment,0.6846576366885015,3
entirely,0.5046147030158664,3
trump,0.6292792517470827,3
covid,0.6210517997003281,3
abortion,0.7191674020021559,3
president,0.6636715379152149,3
sri,0.7247648099901834,3
testify,0.4719444987959433,3
sri,0.7247648099901834,3
inquiry,0.6481459013456248,3
banking,0.6625132965210836,3
turbulent,0.4340440335340194,3
fuel,0.6579584884889154,3
coalition,0.7363496134390788,3
trump,0.6292792517470827,3
proved,0.5187550070056599,3
rebuild,0.6021672874095236,3
trump,0.6292792517470827,3
powerful,0.5663582439055221,3
president,0.6636715379152149,3
funeral,0.7089991526632194,3
trump,0.6292792517470827,3
symptom,0.6421908321271609,3
hearing,0.5357488368471125,3
vaccine,0.7275064043143037,3
presidency,0.653006584919959,3
evacuate,0.6612691538404921,3
positive,0.650104750825013,3
trail,0.6442790142095562,3
nobody,0.5917278187398433,3
negative,0.6368781995130608,3
warrant,0.7009965734761934,3
trump,0.6292792517470827,3
trump,0.6292792517470827,3
warrant,0.7009965734761934,3
president,0.6636715379152149,3
wale,0.6035173839722776,3
rushed,0.4794693930997275,3
trump,0.6292792517470827,3
suicide,0.5785890593924901,3
department,0.6838602801758812,3
expect,0.64592990995161,3
problem,0.6500596684143983,3
president,0.6636715379152149,3
prevent,0.49629803807640066,3
trial,0.6574408747383127,3
threaten,0.48404368593429237,3
empty,0.6156927002202167,3
classified,0.5992776516699846,3
settlement,0.692873295793225,3
dollar,0.6929931561025714,3
president,0.6636715379152149,3
president,0.6636715379152149,3
counteroffensive,0.7545911781272399,3
religion,0.7838914177178093,3
rapid,0.46178741318600636,3
car,0.604516267237312,3
operation,0.6478752811381622,3
president,0.6636715379152149,3
xi,0.6808601639646858,3
trump,0.6292792517470827,3
queen,0.5937209980265705,3
counteroffensive,0.7545911781272399,3
volunteer,0.7060606132308488,3
virus,0.7084032449793582,3
lying,0.6336826238841741,3
adviser,0.5743060056887884,3
lied,0.6693929222858039,3
donor,0.6265500583456092,3
extend,0.5517433488199999,3
came,0.5445801403563604,3
medal,0.7464156837533613,3
corruption,0.6266091508961077,3
territory,0.6251146861482929,3
book,0.7692562742594359,3
attend,0.6300667434731116,3
setback,0.4721275526813086,3
crime,0.6733629872094682,3
slip,0.49063406296120493,3
nuclear,0.7749661045531905,3
eu,0.672113310707289,3
testimony,0.46678591498441463,3
lying,0.6336826238841741,3
sworn,0.6457789312471599,3
governor,0.7428245588544803,3
trump,0.6292792517470827,3
aide,0.6228482229445467,3
trump,0.6292792517470827,3
wide,0.41772503643254566,3
energy,0.6122678596184247,3
twitter,0.7331777961207818,3
twin,0.6486683815214018,3
beat,0.6659037054434794,3
subject,0.5792638739657442,3
terrorism,0.7209857343107385,3
solution,0.4747384541344556,3
governor,0.7428245588544803,3
gulf,0.48259713154326767,3
