word,tfidf,label
paper,0.5565464127375536,7
farce,0.5394792207075999,7
paper,0.5565464127375536,7
sharp,0.6922779937676493,7
mistake,0.61118883684498,7
risky,0.4105469459092606,7
headline,0.6873674036996197,7
network,0.6175109846417404,7
strike,0.6505274201164571,7
note,0.7241838596302813,7
pension,0.6857699130466041,7
staff,0.5135840481621312,7
paper,0.5565464127375536,7
paper,0.5565464127375536,7
paper,0.5565464127375536,7
doctor,0.6352851950737378,7
exam,0.6940829292453636,7
paper,0.5565464127375536,7
royal,0.709503818968525,7
much,0.6366478000803595,7
paper,0.5565464127375536,7
paper,0.5565464127375536,7
paper,0.5565464127375536,7
pincher,0.6963683987008411,7
survival,0.584782251235007,7
mutiny,0.7434331993158503,7
paper,0.5565464127375536,7
scramble,0.4109135542107187,7
stop,0.43405571801546683,7
momentum,0.5443801071946118,7
backer,0.47705692104696756,7
paper,0.5565464127375536,7
paper,0.5565464127375536,7
today,0.4213238190336613,7
race,0.6047275554403084,7
paper,0.5565464127375536,7
blue,0.5552427993280635,7
paper,0.5565464127375536,7
wish,0.4999555447193897,7
legacy,0.7475925286154752,7
debate,0.6622690806705769,7
vat,0.5850777570689766,7
general,0.7932576293464678,7
clinic,0.8204542886946742,7
truss,0.6103243604696356,7
hurt,0.6270787675382619,7
dancing,0.6819827023562107,7
security,0.8157098905663129,7
profit,0.7183980184440887,7
ban,0.6629287408909088,7
paper,0.5565464127375536,7
paper,0.5565464127375536,7
paper,0.5565464127375536,7
allege,0.4652295243370089,7
tension,0.622368187137951,7
paper,0.5565464127375536,7
crisis,0.5539568545047738,7
energy,0.6122678596184247,7
paper,0.5565464127375536,7
sanction,0.7105269896476473,7
paper,0.5565464127375536,7
covid,0.6210517997003281,7
cyclist,0.6564283417488709,7
inflation,0.6171570969276907,7
foreign,0.6339070559508888,7
gove,0.6403803562569056,7
paper,0.5565464127375536,7
fury,0.728104136850878,7
inflation,0.6171570969276907,7
page,0.5595953045014056,7
justice,0.6594697445999268,7
energy,0.6122678596184247,7
energy,0.6122678596184247,7
vat,0.5850777570689766,7
era,0.5275177086249192,7
pub,0.6893894587969587,7
paper,0.5565464127375536,7
trial,0.6574408747383127,7
probe,0.5788713458028644,7
snap,0.5459440814373313,7
tory,0.5745223497997757,7
paper,0.5565464127375536,7
truss,0.6103243604696356,7
ride,0.8154383964878745,7
journey,0.738746472214183,7
respect,0.4426548156908943,7
agony,0.4884168444176491,7
surrounded,0.4789270318333521,7
thank,0.4552667313450532,7
rest,0.6215320611893916,7
