word,tfidf,label
drone,0.7409589472702839,4
diplomatic,0.5808802644050649,4
space,0.7602660133734823,4
collector,0.540287452706788,4
channel,0.732863653550103,4
plan,0.6102113460644477,4
steel,0.6292197029245358,4
grain,0.6939746401946008,4
grain,0.6939746401946008,4
resume,0.6578623813814013,4
subject,0.5792638739657442,4
attack,0.6456382812706628,4
woman,0.6837976904206575,2
cup,0.5769141970340964,2
help,0.5158566397346042,2
downfall,0.5255146818467623,2
dismiss,0.5253172202190556,2
fame,0.6853420460222251,2
pie,0.8328856145794344,2
sensational,0.6173273007664344,2
smith,0.7991370350197543,2
passport,0.8802727770661937,2
withdraw,0.6042706516666629,2
cup,0.5769141970340964,2
photography,0.7306373140844229,2
indoor,0.7065805513538009,2
beth,0.599916861607703,2
cup,0.5769141970340964,2
heather,0.68031763037971,2
picture,0.5194606086404808,2
lee,0.7004994330560388,2
secret,0.6210217771644422,2
mayor,0.6019007929291997,2
medal,0.7464156837533613,2
raise,0.5434054663122555,2
move,0.5645825143656958,2
fa,0.6000261040346256,2
disaster,0.7006981862392188,2
musical,0.793016648614206,2
hit,0.6646527076716503,2
revive,0.49921809467137845,2
canada,0.6481118200511501,2
nominee,0.6540653578020516,2
mane,0.7705216534684155,2
north,0.6364897905454359,2
diving,0.6913453833533552,2
semifinal,0.6439692765876593,2
height,0.5042769624643781,2
final,0.617163206547653,2
cyclist,0.6564283417488709,2
worker,0.6455174269451004,2
draw,0.6123445576098634,2
free,0.6053851214540273,2
ridiculous,0.5933671258859418,2
guide,0.7224448949451844,2
final,0.617163206547653,2
best,0.6884806001126131,2
underline,0.6963239536639646,2
five,0.6019341518246125,2
get,0.47743715454941515,2
drug,0.738715819756702,2
captain,0.7862509129841269,2
epic,0.6032718535525989,2
welsh,0.7131649150814778,2
accidentally,0.40942768721606737,2
game,0.6661313669451999,2
shoot,0.48139601305612084,2
represent,0.6062771335685072,2
tiger,0.6185208911163899,2
defeat,0.6163429842667214,2
davy,0.6122790347301023,2
award,0.74631834382458,2
vulnerable,0.6292214317558048,2
slap,0.7778408685601194,2
northern,0.668647671679753,2
third,0.6466264031350843,2
regime,0.5819704508761487,2
championship,0.6383812432249807,2
hacker,0.6359165750741402,2
fa,0.6000261040346256,2
semifinal,0.6439692765876593,2
spirit,0.5670789974189475,2
fa,0.6000261040346256,2
mane,0.7705216534684155,2
mark,0.6434655185771596,2
ability,0.5574364693762502,2
gilbert,0.5977055485268667,2
round,0.6077722927973209,2
championship,0.6383812432249807,2
subscriber,0.7360132869413731,2
trump,0.6292792517470827,2
snooker,0.6788874770109518,2
mark,0.6434655185771596,2
championship,0.6383812432249807,2
award,0.74631834382458,2
maximum,0.557719966188081,2
snooker,0.6788874770109518,2
ring,0.6739284183511102,2
championship,0.6383812432249807,2
snooker,0.6788874770109518,2
championship,0.6383812432249807,2
tense,0.543762842101339,2
mark,0.6434655185771596,2
book,0.7692562742594359,2
trump,0.6292792517470827,2
snooker,0.6788874770109518,2
seventh,0.581505247547702,2
pub,0.6893894587969587,2
military,0.5932207770008061,2
seventh,0.581505247547702,2
play,0.56139126949275,2
association,0.5418672409207721,2
bafta,0.7371379394732797,2
mo,0.6479509219052197,2
dinner,0.6620659596623939,2
field,0.6046124677620293,2
fa,0.6000261040346256,2
championship,0.6383812432249807,2
leg,0.5626213496408475,2
fa,0.6000261040346256,2
shearer,0.5920937584315729,2
penalty,0.6741594760342383,2
fa,0.6000261040346256,2
penalty,0.6741594760342383,2
emma,0.7187310807709563,2
final,0.617163206547653,2
anthem,0.7161375068091616,2
championship,0.6383812432249807,2
rory,0.6377965514373641,2
championship,0.6383812432249807,2
legendary,0.6210928434603702,2
pereira,0.687625478356043,2
tiger,0.6185208911163899,2
championship,0.6383812432249807,2
woman,0.6837976904206575,2
discussion,0.5776689368733449,2
prize,0.700738197742894,2
may,0.5029433943029061,2
penalty,0.6741594760342383,2
award,0.74631834382458,2
heroic,0.44613910346646035,2
wrong,0.6672973745732999,2
qualify,0.7453902580331503,2
player,0.6923227356332915,2
billy,0.742213712510659,2
place,0.5483951516323544,2
save,0.5386130313768374,2
contestant,0.5926675981895339,2
individual,0.4797477052685974,2
world,0.5745580672684425,2
highlight,0.6874424923039293,2
